,Job_Link,Response
50,https://www.naukri.com/job-listings-Data-Analyst-SQL-TRH-Consultancy-Services-Hyderabad-4-to-9-years-300816900569?src=jobsearchDesk&sid=15083240318822&xp=1,<Response [200]>
51,https://www.naukri.com/job-listings-Sutherland-Hiring-Analyst-Data-Documentation-Sutherland-Global-Services-Private-Limited-Mumbai-0-to-3-years-161017005762?src=jobsearchDesk&sid=15083240318822&xp=2,<Response [200]>
52,https://www.naukri.com/job-listings-Opening-for-Programmer-Data-Extraction-Data-Analyst-Leading-Construction-Machinery-Company-Work-Fromhome-2-to-6-years-121017006172?src=jobsearchDesk&sid=15083240318822&xp=3,<Response [200]>
53,https://www.naukri.com/job-listings-Senior-Data-Analyst-Wells-Fargo-India-Solutions-Pvt-Ltd-Hyderabad-3-to-6-years-131017901471?src=jobsearchDesk&sid=15083240318822&xp=4,<Response [200]>
54,https://www.naukri.com/job-listings-Data-Analyst-Mancer-Consulting-Services-Pvt-Ltd-Patna-1-to-6-years-250917002360?src=jobsearchDesk&sid=15083240318822&xp=5,<Response [200]>
55,https://www.naukri.com/job-listings-Senior-Data-Analyst-Wells-Fargo-India-Solutions-Pvt-Ltd-Hyderabad-2-to-5-years-111017900891?src=jobsearchDesk&sid=15083240318822&xp=6,<Response [200]>
56,https://www.naukri.com/job-listings-Clinical-Data-Management-Data-Analyst-ERM-Placement-Services-P-Ltd-Kolkata-3-to-6-years-141017002563?src=jobsearchDesk&sid=15083240318822&xp=7,<Response [200]>
57,https://www.naukri.com/job-listings-Business-Analyst-senior-Business-Analyst-Data-Analytics-BFSI-Domain-HuQuo-Delhi-NCR-Bengaluru-Gurgaon-2-to-5-years-111017901076?src=jobsearchDesk&sid=15083240318822&xp=8,<Response [200]>
58,https://www.naukri.com/job-listings-Data-Analyst-IMSI-India-Pvt-Ltd-Dehradun-3-to-5-years-140917006648?src=jobsearchDesk&sid=15083240318822&xp=9,<Response [200]>
59,https://www.naukri.com/job-listings-Analyst-Operation-Algorithm-Investment-Management-Data-Center-HuQuo-Delhi-NCR-1-to-3-years-111017901130?src=jobsearchDesk&sid=15083240318822&xp=10,<Response [200]>
60,https://www.naukri.com/job-listings-Requirement-for-Data-Analyst-Human-Forte-Pune-5-to-10-years-141017001511?src=jobsearchDesk&sid=15083240318822&xp=11,<Response [200]>
61,https://www.naukri.com/job-listings-Senior-Data-Analyst-athenahealth-Technology-Private-Limited-Chennai-4-to-7-years-200617002908?src=jobsearchDesk&sid=15083240318822&xp=12,<Response [200]>
62,https://www.naukri.com/job-listings-Data-Analyst-Tableau-Aptech-Limited-Mumbai-Chakala-2-to-5-years-111017000584?src=jobsearchDesk&sid=15083240318822&xp=13,<Response [200]>
63,https://www.naukri.com/job-listings-Data-Analyst-Chennai-neelangarai-Location-Startup-Comp-VIRKSHA-SERVICES-Chennai-Neelankarai-3-to-5-years-121017007733?src=jobsearchDesk&sid=15083240318822&xp=14,<Response [200]>
